"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"221",5.0650239562,0.38880197937768,0.33149233562147,0.422599789169588,0.317884521168041,0.289121928091476,0.461436412621116
"222",5.1279945243,0.391173477287079,0.331595424581273,0.422738654348938,0.319963261246214,0.294776507845627,0.463736519615895
"223",5.158110883,0.393566451800563,0.335126958808273,0.424909050398395,0.322062903380929,0.296316773583864,0.466001218379334
"224",5.1663244353,0.393566451800563,0.335126958808273,0.424909050398395,0.322062903380929,0.296316773583864,0.466001218379334
"225",5.18275154,0.393566451800563,0.335126958808273,0.424909050398395,0.322062903380929,0.296316773583864,0.466001218379334
"226",5.2539356605,0.395995905119317,0.337256158861363,0.428429316384978,0.324196704903551,0.296356995855303,0.466055556763724
"227",5.3442847365,0.397950655840323,0.339291193582043,0.43278381447532,0.325914972235791,0.297938882629708,0.466055556763724
"228",5.3470225873,0.399900339375728,0.341168453512588,0.432811220309658,0.327630183880264,0.302225376860536,0.466055556763724
"229",5.3963039014,0.399900339375728,0.341168453512588,0.432811220309658,0.327630183880264,0.302225376860536,0.466055556763724
"230",5.4045174538,0.399900339375728,0.341168453512588,0.432811220309658,0.327630183880264,0.302225376860536,0.466055556763724
"231",5.440109514,0.399900339375728,0.341168453512588,0.432811220309658,0.327630183880264,0.302225376860536,0.466055556763724
"232",5.4483230664,0.40188663721124,0.341286220699603,0.432857894259136,0.329379064566474,0.302375061800111,0.469235443653343
